dataset_name,model_name,accuracy,model,time
r52-all-terms.txt,MLP 1x360,0.938095238095,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.710367918
r52-all-terms.txt,MLP 1x360,0.935164835165,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.1868989468
r52-all-terms.txt,MLP 1x360,0.931135531136,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",15.7638440132
r52-all-terms.txt,MLP 1x360,0.938461538462,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",17.9617199898
r52-all-terms.txt,MLP 1x360,0.940659340659,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.6920800209
r52-all-terms.txt,MLP 1x360,0.929304029304,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",16.2383890152
r52-all-terms.txt,MLP 2x180,0.886446886447,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.79557991028
r52-all-terms.txt,MLP 2x180,0.888644688645,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.04197311401
r52-all-terms.txt,MLP 2x180,0.883882783883,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",7.91399693489
r52-all-terms.txt,MLP 2x180,0.886813186813,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.74408602715
r52-all-terms.txt,MLP 2x180,0.89010989011,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.07669401169
r52-all-terms.txt,MLP 2x180,0.879853479853,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.81544184685
r52-all-terms.txt,MLP 2x180,0.879853479853,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.17001795769
r52-all-terms.txt,MLP 2x180,0.888644688645,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.58249402046
r52-all-terms.txt,MLP 2x180,0.894871794872,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.06052994728
r52-all-terms.txt,MLP 2x180,0.880586080586,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",8.02531599998
r52-all-terms.txt,MLP 3x512,0.92380952381,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",24.5980951786
r52-all-terms.txt,MLP 3x512,0.930769230769,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.1005260944
r52-all-terms.txt,MLP 3x512,0.934798534799,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.2125389576
r52-all-terms.txt,MLP 3x512,0.930036630037,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.6237990856
r52-all-terms.txt,MLP 3x512,0.928937728938,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",21.4176061153
r52-all-terms.txt,MLP 3x512,0.92967032967,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.8920440674
r52-all-terms.txt,MLP 3x512,0.915018315018,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.0239260197
r52-all-terms.txt,MLP 3x512,0.935164835165,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",20.3970890045
r52-all-terms.txt,MLP 3x512,0.923076923077,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.1440849304
r52-all-terms.txt,MLP 3x512,0.920879120879,"MLP(layers=3, units=512, dropout_rate=0.2, max_vocab_size=10000, epochs=20, batch_size=128)",19.8714289665
r52-all-terms.txt,MNB tfidf,0.683882783883,"MultinomialNB(tfidf=True, ngram_n=1)",0.578964948654
r52-all-terms.txt,MNB tfidf,0.675457875458,"MultinomialNB(tfidf=True, ngram_n=1)",0.576509952545
r52-all-terms.txt,MNB tfidf,0.698534798535,"MultinomialNB(tfidf=True, ngram_n=1)",0.577829122543
r52-all-terms.txt,MNB tfidf,0.677289377289,"MultinomialNB(tfidf=True, ngram_n=1)",0.579157114029
r52-all-terms.txt,MNB tfidf,0.684981684982,"MultinomialNB(tfidf=True, ngram_n=1)",0.574265003204
r52-all-terms.txt,MNB tfidf,0.68315018315,"MultinomialNB(tfidf=True, ngram_n=1)",0.574272871017
r52-all-terms.txt,MNB tfidf,0.680586080586,"MultinomialNB(tfidf=True, ngram_n=1)",0.577886104584
r52-all-terms.txt,MNB tfidf,0.693406593407,"MultinomialNB(tfidf=True, ngram_n=1)",0.575980901718
r52-all-terms.txt,MNB tfidf,0.706227106227,"MultinomialNB(tfidf=True, ngram_n=1)",0.580614805222
r52-all-terms.txt,MNB tfidf,0.686446886447,"MultinomialNB(tfidf=True, ngram_n=1)",0.572288990021
r52-all-terms.txt,MNB tfidf 2-gr,0.682417582418,"MultinomialNB(tfidf=True, ngram_n=2)",3.64717721939
r52-all-terms.txt,MNB tfidf 2-gr,0.673626373626,"MultinomialNB(tfidf=True, ngram_n=2)",3.61741304398
r52-all-terms.txt,MNB tfidf 2-gr,0.692307692308,"MultinomialNB(tfidf=True, ngram_n=2)",3.65118217468
r52-all-terms.txt,MNB tfidf 2-gr,0.677655677656,"MultinomialNB(tfidf=True, ngram_n=2)",3.61140608788
r52-all-terms.txt,MNB tfidf 2-gr,0.684981684982,"MultinomialNB(tfidf=True, ngram_n=2)",3.62742519379
r52-all-terms.txt,MNB tfidf 2-gr,0.678388278388,"MultinomialNB(tfidf=True, ngram_n=2)",3.63749289513
r52-all-terms.txt,MNB tfidf 2-gr,0.678021978022,"MultinomialNB(tfidf=True, ngram_n=2)",3.61277318001
r52-all-terms.txt,MNB tfidf 2-gr,0.692673992674,"MultinomialNB(tfidf=True, ngram_n=2)",3.64291191101
r52-all-terms.txt,MNB tfidf 2-gr,0.702197802198,"MultinomialNB(tfidf=True, ngram_n=2)",3.63891100883
r52-all-terms.txt,MNB tfidf 2-gr,0.683516483516,"MultinomialNB(tfidf=True, ngram_n=2)",3.68075895309
r52-all-terms.txt,MNB tfidf 2-gr,0.682051282051,"MultinomialNB(tfidf=True, ngram_n=3)",8.50601387024
r52-all-terms.txt,MNB tfidf 2-gr,0.67619047619,"MultinomialNB(tfidf=True, ngram_n=3)",8.51042699814
r52-all-terms.txt,MNB tfidf 2-gr,0.692673992674,"MultinomialNB(tfidf=True, ngram_n=3)",8.60642409325
r52-all-terms.txt,MNB tfidf 2-gr,0.678021978022,"MultinomialNB(tfidf=True, ngram_n=3)",8.38341093063
r52-all-terms.txt,MNB tfidf 2-gr,0.687545787546,"MultinomialNB(tfidf=True, ngram_n=3)",8.53461790085
r52-all-terms.txt,MNB tfidf 2-gr,0.68021978022,"MultinomialNB(tfidf=True, ngram_n=3)",8.55754113197
r52-all-terms.txt,MNB tfidf 2-gr,0.677655677656,"MultinomialNB(tfidf=True, ngram_n=3)",8.55869603157
r52-all-terms.txt,MNB tfidf 2-gr,0.693772893773,"MultinomialNB(tfidf=True, ngram_n=3)",8.5199739933
r52-all-terms.txt,MNB tfidf 2-gr,0.703296703297,"MultinomialNB(tfidf=True, ngram_n=3)",8.5209069252
r52-all-terms.txt,MNB tfidf 2-gr,0.683516483516,"MultinomialNB(tfidf=True, ngram_n=3)",8.48087215424
r52-all-terms.txt,BNB tfidf,0.64358974359,"BernoulliNB(tfidf=True, ngram_n=1)",0.642060995102
r52-all-terms.txt,BNB tfidf,0.642124542125,"BernoulliNB(tfidf=True, ngram_n=1)",0.627723932266
r52-all-terms.txt,BNB tfidf,0.663736263736,"BernoulliNB(tfidf=True, ngram_n=1)",0.632787227631
r52-all-terms.txt,BNB tfidf,0.647619047619,"BernoulliNB(tfidf=True, ngram_n=1)",0.630602121353
r52-all-terms.txt,BNB tfidf,0.647252747253,"BernoulliNB(tfidf=True, ngram_n=1)",0.632431030273
r52-all-terms.txt,BNB tfidf,0.645421245421,"BernoulliNB(tfidf=True, ngram_n=1)",0.63121509552
r52-all-terms.txt,BNB tfidf,0.650915750916,"BernoulliNB(tfidf=True, ngram_n=1)",0.637637138367
r52-all-terms.txt,BNB tfidf,0.650183150183,"BernoulliNB(tfidf=True, ngram_n=1)",0.639196872711
r52-all-terms.txt,BNB tfidf,0.650915750916,"BernoulliNB(tfidf=True, ngram_n=1)",0.634958982468
r52-all-terms.txt,BNB tfidf,0.649816849817,"BernoulliNB(tfidf=True, ngram_n=1)",0.63057923317
r52-all-terms.txt,MNB,0.840293040293,"MultinomialNB(tfidf=False, ngram_n=1)",0.579383850098
r52-all-terms.txt,MNB,0.850549450549,"MultinomialNB(tfidf=False, ngram_n=1)",0.563160181046
r52-all-terms.txt,MNB,0.851648351648,"MultinomialNB(tfidf=False, ngram_n=1)",0.562894105911
r52-all-terms.txt,MNB,0.84652014652,"MultinomialNB(tfidf=False, ngram_n=1)",0.56644487381
r52-all-terms.txt,MNB,0.850183150183,"MultinomialNB(tfidf=False, ngram_n=1)",0.566965103149
r52-all-terms.txt,MNB,0.844688644689,"MultinomialNB(tfidf=False, ngram_n=1)",0.563899993896
r52-all-terms.txt,MNB,0.845421245421,"MultinomialNB(tfidf=False, ngram_n=1)",0.565034151077
r52-all-terms.txt,MNB,0.858241758242,"MultinomialNB(tfidf=False, ngram_n=1)",0.569541931152
r52-all-terms.txt,MNB,0.847985347985,"MultinomialNB(tfidf=False, ngram_n=1)",0.566534042358
r52-all-terms.txt,MNB,0.847252747253,"MultinomialNB(tfidf=False, ngram_n=1)",0.565740823746
r52-all-terms.txt,MNB bi,0.815750915751,"MultinomialNB(tfidf=False, ngram_n=2)",3.58907699585
r52-all-terms.txt,MNB bi,0.808424908425,"MultinomialNB(tfidf=False, ngram_n=2)",3.62895107269
r52-all-terms.txt,MNB bi,0.821978021978,"MultinomialNB(tfidf=False, ngram_n=2)",3.60290694237
r52-all-terms.txt,MNB bi,0.804761904762,"MultinomialNB(tfidf=False, ngram_n=2)",3.52695202827
r52-all-terms.txt,MNB bi,0.820146520147,"MultinomialNB(tfidf=False, ngram_n=2)",3.58740186691
r52-all-terms.txt,MNB bi,0.81684981685,"MultinomialNB(tfidf=False, ngram_n=2)",3.61046099663
r52-all-terms.txt,MNB bi,0.812454212454,"MultinomialNB(tfidf=False, ngram_n=2)",3.60457992554
r52-all-terms.txt,MNB bi,0.832234432234,"MultinomialNB(tfidf=False, ngram_n=2)",3.66923904419
r52-all-terms.txt,MNB bi,0.820146520147,"MultinomialNB(tfidf=False, ngram_n=2)",3.60685396194
r52-all-terms.txt,MNB bi,0.814285714286,"MultinomialNB(tfidf=False, ngram_n=2)",3.58981704712
r52-all-terms.txt,BNB,0.64358974359,"BernoulliNB(tfidf=False, ngram_n=1)",0.632627010345
r52-all-terms.txt,BNB,0.642124542125,"BernoulliNB(tfidf=False, ngram_n=1)",0.619771957397
r52-all-terms.txt,BNB,0.663736263736,"BernoulliNB(tfidf=False, ngram_n=1)",0.61828994751
r52-all-terms.txt,BNB,0.647619047619,"BernoulliNB(tfidf=False, ngram_n=1)",0.61363196373
r52-all-terms.txt,BNB,0.647252747253,"BernoulliNB(tfidf=False, ngram_n=1)",0.61599111557
r52-all-terms.txt,BNB,0.645421245421,"BernoulliNB(tfidf=False, ngram_n=1)",0.61613702774
r52-all-terms.txt,BNB,0.650915750916,"BernoulliNB(tfidf=False, ngram_n=1)",0.620600938797
r52-all-terms.txt,BNB,0.650183150183,"BernoulliNB(tfidf=False, ngram_n=1)",0.61919093132
r52-all-terms.txt,BNB,0.650915750916,"BernoulliNB(tfidf=False, ngram_n=1)",0.618319034576
r52-all-terms.txt,BNB,0.649816849817,"BernoulliNB(tfidf=False, ngram_n=1)",0.621720075607
r52-all-terms.txt,SVM tfidf,0.938461538462,"SVC(tfidf=True, ngram_n=1, kernel=linear)",41.5449221134
r52-all-terms.txt,SVM tfidf,0.939194139194,"SVC(tfidf=True, ngram_n=1, kernel=linear)",40.867016077
r52-all-terms.txt,SVM tfidf,0.94652014652,"SVC(tfidf=True, ngram_n=1, kernel=linear)",41.5051329136
r52-all-terms.txt,SVM tfidf,0.93956043956,"SVC(tfidf=True, ngram_n=1, kernel=linear)",40.577835083
r52-all-terms.txt,SVM tfidf,0.94358974359,"SVC(tfidf=True, ngram_n=1, kernel=linear)",40.964799881
r52-all-terms.txt,SVM tfidf,0.941025641026,"SVC(tfidf=True, ngram_n=1, kernel=linear)",41.4496209621
r52-all-terms.txt,SVM tfidf,0.93956043956,"SVC(tfidf=True, ngram_n=1, kernel=linear)",41.8392858505
r52-all-terms.txt,SVM tfidf,0.943223443223,"SVC(tfidf=True, ngram_n=1, kernel=linear)",41.6444211006
r52-all-terms.txt,SVM tfidf,0.942490842491,"SVC(tfidf=True, ngram_n=1, kernel=linear)",41.4405908585
r52-all-terms.txt,SVM tfidf,0.936263736264,"SVC(tfidf=True, ngram_n=1, kernel=linear)",41.3432648182
r52-all-terms.txt,SVM tfidf 2-gr,0.932600732601,"SVC(tfidf=True, ngram_n=2, kernel=linear)",120.234364986
r52-all-terms.txt,SVM tfidf 2-gr,0.930402930403,"SVC(tfidf=True, ngram_n=2, kernel=linear)",119.629129887
r52-all-terms.txt,SVM tfidf 2-gr,0.935531135531,"SVC(tfidf=True, ngram_n=2, kernel=linear)",120.459196091
r52-all-terms.txt,SVM tfidf 2-gr,0.930402930403,"SVC(tfidf=True, ngram_n=2, kernel=linear)",117.305655003
r52-all-terms.txt,SVM tfidf 2-gr,0.934065934066,"SVC(tfidf=True, ngram_n=2, kernel=linear)",118.770004988
r52-all-terms.txt,SVM tfidf 2-gr,0.927838827839,"SVC(tfidf=True, ngram_n=2, kernel=linear)",120.002763987
r52-all-terms.txt,SVM tfidf 2-gr,0.931135531136,"SVC(tfidf=True, ngram_n=2, kernel=linear)",120.271890163
r52-all-terms.txt,SVM tfidf 2-gr,0.936996336996,"SVC(tfidf=True, ngram_n=2, kernel=linear)",120.640794992
r52-all-terms.txt,SVM tfidf 2-gr,0.934432234432,"SVC(tfidf=True, ngram_n=2, kernel=linear)",119.668475866
r52-all-terms.txt,SVM tfidf 2-gr,0.930036630037,"SVC(tfidf=True, ngram_n=2, kernel=linear)",118.905241013
r52-all-terms.txt,SVM,0.915018315018,"SVC(tfidf=False, ngram_n=1, kernel=linear)",19.5350430012
r52-all-terms.txt,SVM,0.915750915751,"SVC(tfidf=False, ngram_n=1, kernel=linear)",19.4007761478
r52-all-terms.txt,SVM,0.923076923077,"SVC(tfidf=False, ngram_n=1, kernel=linear)",19.3696739674
r52-all-terms.txt,SVM,0.917216117216,"SVC(tfidf=False, ngram_n=1, kernel=linear)",18.7172539234
r52-all-terms.txt,SVM,0.919047619048,"SVC(tfidf=False, ngram_n=1, kernel=linear)",19.1180050373
r52-all-terms.txt,SVM,0.915384615385,"SVC(tfidf=False, ngram_n=1, kernel=linear)",19.3749229908
r52-all-terms.txt,SVM,0.918681318681,"SVC(tfidf=False, ngram_n=1, kernel=linear)",19.679475069
r52-all-terms.txt,SVM,0.915750915751,"SVC(tfidf=False, ngram_n=1, kernel=linear)",19.7389769554
r52-all-terms.txt,SVM,0.913919413919,"SVC(tfidf=False, ngram_n=1, kernel=linear)",19.3131868839
r52-all-terms.txt,SVM,0.916117216117,"SVC(tfidf=False, ngram_n=1, kernel=linear)",18.9831399918
r52-all-terms.txt,SVM 2-gr,0.90989010989,"SVC(tfidf=False, ngram_n=2, kernel=linear)",47.3796229362
r52-all-terms.txt,SVM 2-gr,0.905128205128,"SVC(tfidf=False, ngram_n=2, kernel=linear)",47.2079849243
r52-all-terms.txt,SVM 2-gr,0.917582417582,"SVC(tfidf=False, ngram_n=2, kernel=linear)",46.9271628857
r52-all-terms.txt,SVM 2-gr,0.910622710623,"SVC(tfidf=False, ngram_n=2, kernel=linear)",45.7253599167
r52-all-terms.txt,SVM 2-gr,0.918315018315,"SVC(tfidf=False, ngram_n=2, kernel=linear)",46.4756250381
r52-all-terms.txt,SVM 2-gr,0.906227106227,"SVC(tfidf=False, ngram_n=2, kernel=linear)",46.74061203
r52-all-terms.txt,SVM 2-gr,0.908791208791,"SVC(tfidf=False, ngram_n=2, kernel=linear)",47.8267388344
r52-all-terms.txt,SVM 2-gr,0.910989010989,"SVC(tfidf=False, ngram_n=2, kernel=linear)",47.3894581795
r52-all-terms.txt,SVM 2-gr,0.907326007326,"SVC(tfidf=False, ngram_n=2, kernel=linear)",46.7579851151
r52-all-terms.txt,SVM 2-gr,0.905860805861,"SVC(tfidf=False, ngram_n=2, kernel=linear)",46.315251112
20ng-all-terms.txt,CNN 37d,0.773330972198,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1331.32607794
20ng-all-terms.txt,CNN 37d,0.74694528068,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1351.21733904
20ng-all-terms.txt,CNN 37d,0.769435098282,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1340.71050406
20ng-all-terms.txt,CNN 37d,0.762705861519,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1361.70691991
20ng-all-terms.txt,CNN 37d,0.766778820613,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1349.80403399
20ng-all-terms.txt,CNN 37d,0.770851779706,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1344.53084397
20ng-all-terms.txt,CNN 37d,0.765539224367,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1354.54451203
20ng-all-terms.txt,CNN 37d,0.753497432265,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1350.80489802
20ng-all-terms.txt,CNN 37d,0.768372587214,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1335.63239193
20ng-all-terms.txt,CNN 37d,0.758455817248,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=37, batch_size=32, epochs=30, max_seq_len=1000, embeddings_path=None, units=400)",1348.05117893
20ng-all-terms.txt,CNN glove,0.84381087303,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",947.426978827
20ng-all-terms.txt,CNN glove,0.848060917301,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",941.182321072
20ng-all-terms.txt,CNN glove,0.838675402869,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",948.472290993
20ng-all-terms.txt,CNN glove,0.841508765716,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",943.308717966
20ng-all-terms.txt,CNN glove,0.837967062157,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",949.132415056
20ng-all-terms.txt,CNN glove,0.83247742164,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",949.033056021
20ng-all-terms.txt,CNN glove,0.835842040021,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",946.728265047
20ng-all-terms.txt,CNN glove,0.842394191606,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",951.864983082
20ng-all-terms.txt,CNN glove,0.842748361962,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",956.448230028
20ng-all-terms.txt,CNN glove,0.840269169471,"FCholletCNN(dropout_rate=0.5, optimizer=adam, embedding_dim=100, batch_size=32, epochs=20, max_seq_len=1000, embeddings_path=../data/glove.6B/glove.6B.100d.txt, units=400)",949.853856802
20ng-all-terms.txt,MLP 1x360,0.921197095803,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",40.0466389656
20ng-all-terms.txt,MLP 1x360,0.926509651142,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",31.7707798481
20ng-all-terms.txt,MLP 1x360,0.923853373473,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",35.7680768967
20ng-all-terms.txt,MLP 1x360,0.920842925447,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",34.3915290833
20ng-all-terms.txt,MLP 1x360,0.921905436515,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",35.7773709297
20ng-all-terms.txt,MLP 1x360,0.925092969718,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",33.6628079414
20ng-all-terms.txt,MLP 1x360,0.925270054896,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",35.9958028793
20ng-all-terms.txt,MLP 1x360,0.924030458651,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",32.6648089886
20ng-all-terms.txt,MLP 1x360,0.925624225252,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",35.816534996
20ng-all-terms.txt,MLP 1x360,0.923145032761,"MLP(layers=1, units=360, dropout_rate=0.87, max_vocab_size=22000, epochs=12, batch_size=128)",34.2852339745
20ng-all-terms.txt,MLP 2x180,0.912519922083,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",15.9602069855
20ng-all-terms.txt,MLP 2x180,0.911103240659,"MLP(layers=2, units=180, dropout_rate=0.6, max_vocab_size=22000, epochs=5, batch_size=128)",15.6599261761
